,0
4827,SOBFONC12A8C140932
4828,SOCANXR12A8C13898D
4829,SODCLQR12A67AE110D
4830,SODJVTF12A8AE46DFD
4831,SODZHVJ12A8C13DB29
4832,SOEKNMO12AF72A1918
4833,SOFJJQC127E94376A2
4834,SOFSRML12A670215B2
4835,SOGRJCX12A67ADC8EB
4836,SOHSQWQ12AB0184CE2
4837,SOJFQWU12A8C1448C7
4838,SOKQZYZ12A58A7767E
4839,SOKRAMY12A8C140804
4840,SOMCITJ12A67ADAC25
4841,SOMLNZN12A8C14032D
4842,SONGYFE12AB018562D
4843,SOOSVDW12AB017E3B8
4844,SOPKQGW12AAF3B17AB
4845,SOPWRJY12A67ADE34C
4846,SOQDYRL12A8C13211D
4847,SOQGJZA12A8C1367AE
4848,SOQQGBB12A6D4FCE33
4849,SOROOFM12A8AE48536
4850,SORVKCB12AB0188D90
4851,SOSUGSC12A6D4FB0C4
4852,SOXFMSM12A6D4F759F
4853,SOEHLKV12A582915A8
4854,SOEUANM12A8AE47FD4
4855,SORGUOB12A8C13E30A
4856,SOAPXMM12A8C13B5BA
4857,SOBSIFR12A6D4F8560
4858,SODCVVQ12A8C13B5A7
4859,SODUMZZ12A58A7C898
4860,SOIDEPI12A6D4F98D2
4861,SOJZUBF12A8C13B5D2
4862,SOMNGJT12A8C13B5C6
4863,SOSASFL12A6D4F7B02
4864,SOSLLMZ12A6D4F85BB
4865,SOTTKTT12A8C13BB1E
4866,SOXFJFV12A8C13B59E
4867,SOAGWPY12AB018CD74
4868,SOALLQK12AF72A275F
4869,SOFLNVT12A8C13A2E4
4870,SOGDZLC12A6D4FC4BA
4871,SOKPVYT12AB018E5E6
4872,SONGNHO12AB0183915
4873,SOAJHLR12A8C13CC11
4874,SODPTZI12AB018A697
4875,SOLNCTS12A8C1405EF
4876,SORDPHN12AB01892B0
4877,SOSKDTM12A6701C795
4878,SOZVPGO12A6D4F8C9A
4879,SOBCGRY12A6701DE8E
4880,SOHPAQA12A8C142220
4881,SOISHJN12A8C144301
4882,SOOSPIF12A6310D880
4883,SOVQOIR12AB0188865
4884,SOZXMYX12AB018A445
4885,SOJGLYJ12A8C1345F6
4886,SOTDYDC12A6310D820
4887,SOGHOUY12A8C143CB9
4888,SOGUUQH12A8C1427D6
4889,SOHFKGU12AB01819F3
4890,SOOLSML12A8C1414DC
4891,SOINKUL12AB0188B02
4892,SOAVQRP12A8C13120B
4893,SOAZXRD12A6D4F75A3
4894,SOFEVTB12A8C14075F
4895,SOOMSJV12AB017DB1A
4896,SOPFRUM12A6D4F75A0
4897,SOPTLQQ12A8C1389A2
4898,SOSYSJI12A8C13C24D
4899,SOTZION12A6D4FB477
4900,SOWBHRF12A8C137AB2
4901,SORCNJV12A58A7A6EF
4902,SOBRZCG12A6702187D
4903,SOCJTXC12A6701E7EA
4904,SOCLHSF12A8C13D1F8
4905,SODIOLS12A67AE1411
4906,SOFSGLT12AB018007B
4907,SOGSDHY12AB017BF39
4908,SOJCJST12A6D4FBE1E
4909,SOMMYKO12AB017FF6B
4910,SOPYMOX12A58A7783F
4911,SOQIKIU12AB0181342
4912,SOWATFD12AB018281C
4913,SOWGCMN12A8C136E44
4914,SOAAUKC12AB017F868
4915,SOBIPDF12A8C1360A2
4916,SOFMZDX12A670208FB
4917,SOHHHYJ12AB0184D60
4918,SOPLUOT12A6D4F7AC3
4919,SOSNVLO12A8C13C524
4920,SOXQIUR12A8AE4654A
4921,SOZSSVR12A8C13D052
4922,SODHYGM12A8C141EAD
4923,SOFLAPD12AB0188B62
4924,SOJJMWV12A67AE0ACB
4925,SOOPVJI12AB0183957
4926,SOQYMNH12A8C137AA0
4927,SOSZCHA12A6D4F8268
4928,SOVKZMC12AB017E5CD
4929,SOBEUDN12A81C2143D
4930,SOBJSLW12A6D4F9158
4931,SODHJHX12A58A7D24C
4932,SOFXOZW12A6D4F7BC4
4933,SOFZRXA12AC960DAB5
4934,SOGLRDV12A6D4F6D73
4935,SOLBOPH12A8C13FF22
4936,SOLHIQF12A6D4F8260
4937,SOLQETB12A6310E227
4938,SONBQOV12A67AE0C75
4939,SONNNQN12A58A7C189
4940,SOOPOWN12A6310E2A3
4941,SOPAWLL12A6D4F8B42
4942,SORNVPQ12A67020AF2
4943,SORUYEG12B0B807430
4944,SOSGBJB12A6D4FCDEC
4945,SOSNIVS12A6D4F7DF1
4946,SOTLLRE12A6D4F8EFF
4947,SOULBNJ12AB01851E9
4948,SOYBEUS12AF72A781E
4949,SOYKBBJ12A8AE45968
4950,SOABOXV12AC3DF82F7
4951,SODYRVT12AB018C53A
4952,SOGPCNK12AB018BD7D
4953,SOHKHTK12A8AE46616
4954,SOJYINR12AB018C572
4955,SOLBFZJ12A8C1445B8
4956,SOOEJPA12AB018C54E
4957,SOPURQO12A8C13EC4C
4958,SOMVQNP12A67ADE496
4959,SODOPBE12A6D4F8976
4960,SOKYAFW12A67020DAD
4961,SOLRTBP12A8BED0285
4962,SONELPS12A8C14385A
4963,SOPXXDD12AB0184A81
4964,SORHLQN12A6701FC3E
4965,SOTLBVA12A8C142429
4966,SOTPNMH12A6310F116
4967,SOXXUSA12A6D4F896E
4968,SODDVZN12A8C140606
4969,SODXMTC12A8C140143
4970,SOEWEQJ12A8C1409FC
4971,SOFCFSC12B0B80ACDB
4972,SOFJKFH12A8C142E74
4973,SOFWUQE12A58A7BBE4
4974,SOGUQKI12A8C141C1D
4975,SOKHQPR12A67ADD3DA
4976,SOMXOYT12A8AE46E10
4977,SOONSSB12AF72A7C44
4978,SOQCMRM12A8C1409DC
4979,SORZQWS12AF729E534
4980,SOSFSWB12AB018C99A
4981,SOVGBUA12A8C13CD46
4982,SOWRRVU12A8C14060B
4983,SOZEWTE12AB018F087
4984,SOMSLSZ12AF72A3AE1
4985,SOXEJIX12A8C13B47E
4986,SOHUUFD12A6701DBD7
4987,SOLQTBU12AB018191B
4988,SOURIRH12A58A7B408
4989,SOYYMNG12AB0187E2B
4990,SODRVTG12A8AE46169
4991,SOOOZNM12A58A7B7E9
4992,SOVAKMP12AB017F6C6
4993,SORNJET12A8C1415A8
4994,SOGWXGL12A6D4F41C0
4995,SOXVTXV12AB018B33E
4996,SOAOERV12AF72A48FC
4997,SOCMFXH12A6D4F8420
4998,SODKWYD12A8C13BA04
4999,SODWUCN12A6701D259
5000,SOFOOAA12A8C13D3BC
5001,SOFSSVK12A6D4FA7B5
5002,SOFXZOT12AB0188AF7
5003,SOGHYFM12A6702162A
5004,SOGIPOB12A6701CC4A
5005,SOGVTEY12AC90754F7
5006,SOHSHMS12A8C13BF58
5007,SOIFRPU12A8C140F22
5008,SOIRGOJ12A8C13D064
5009,SOIUAZG12AB0188AFE
5010,SOKBJJO12A8C140826
5011,SOKXUJQ12A6D4F3C96
5012,SOLCAXX12B0B8079A5
5013,SOMYWWJ12A8C13D06C
5014,SOPDVHA12AB0188AF3
5015,SOPKQMX12A8C13D068
5016,SOQQVAE12A58A79EF0
5017,SORJAAY12AB018A172
5018,SOSCPEL12A81C2034B
5019,SOTBBMP12A58A79A48
5020,SOTMTTY12A6D4F95A1
5021,SOVFFSK12A6BD55C96
5022,SOVOBOU12A8A9D6899
5023,SOVODTO12A6D4FDE22
5024,SOYHKYO12AB018224C
5025,SOYJETS12A8C13ECC7
5026,SOZFRVU12A8C13C515
5027,SOAZFQH12A8C13D101
5028,SODUGLL12A58A7A92C
5029,SOEMPCS12A6D4FD116
5030,SOFWLKW12A6701EA62
5031,SOGIWKD12AB018640B
5032,SOHSKWR12A6310E37B
5033,SOJEUAB12A6701D938
5034,SOKBSRE12A6701D937
5035,SOODAJI12A6D4FB0C8
5036,SOTLZFL12AF729EFB2
5037,SOUFWDY12A8AE45BAB
5038,SOWVXXX12A8C135A58
5039,SOYDNQZ12A67020A42
5040,SOYGVAU12A58A78F4B
5041,SOYQLII12A8C143321
5042,SOZMKNJ12A8AE44A31
5043,SOBJOSC12A8C137A74
5044,SODOQKR12A6701C42A
5045,SOIBQJX12A8AE476EC
5046,SOITMMH12AF72A927E
5047,SOQJIBN12A6D4F651F
5048,SOTVSNZ12A8C13DA01
5049,SOVZCSJ12A8AE476EF
5050,SOCMESJ12A6D4F839A
5051,SOCOKJF12A8C13DCE4
5052,SODUDJI12A8C141513
5053,SOFUYTQ12AC90719F0
5054,SOGNPVK12A8C13DBD3
5055,SOJDBPT12A8C13B410
5056,SOJLYEB12A6D4F9750
5057,SOOWYPL12A6D4F6719
5058,SOPCCWV12A670205F3
5059,SOQGWGS12A58A76B2E
5060,SOQIFSM12A8C13A28C
5061,SOQMEQE12AB017D2FD
5062,SOQUGBY12A6D4F86D4
5063,SOSNGDI12A6D4FB4A1
5064,SOTLAOJ12A6D4FB4B2
5065,SOUWEJS12AB01868A4
5066,SOWSORU12A8C13D020
5067,SOXACRN12A6D4F5DD2
5068,SOXYDYD12AC95F05AB
5069,SOADJGO12AB0185D5B
5070,SOFZZDU12AF72A1998
5071,SOGDTQS12A6310D7D1
5072,SOBEQEO12A6D4F6589
5073,SOQLFRX12A6D4F9200
5074,SORBFSM12A8C13FEF4
5075,SOYDTRQ12AF72A3D61
5076,SOCZAXJ12A67ADE9FC
5077,SOFYUQI12A6310F24A
5078,SOLDAVD12A5891F7FA
5079,SOPKMKT12AAA15EB9E
5080,SOVAJLY12A6D4FDC72
5081,SOCPROP12A8C1336EE
5082,SODQZCY12A6D4F9D11
5083,SOJALZX12AB018BBE6
5084,SOPVXJB12A6D4F47A1
5085,SOVRBAR12A6D4F7006
5086,SOZCSHT12AB017C7FE
5087,SOAPHBN12AF72A60EF
5088,SOCMIPA12A6310E961
5089,SOCTNRU12A6D4FBE21
5090,SODVNLX12A8C145145
5091,SODZHIF12AB018D1D1
5092,SOGAXZQ12A8C13EFF4
5093,SOGEOIU12A6D4F9DC6
5094,SOJGUSJ12A8C1363A2
5095,SOJIVRN12A8C143041
5096,SOJTWQW12AB0185F37
5097,SOJYOWT12A6D4F94F1
5098,SOKVIRD12A58A7D031
5099,SOLJWHN12AB017ACCE
5100,SONGTTS12A6701E59A
5101,SONMEPF12A6D4F3C92
5102,SONPBEY12A67ADD330
5103,SOOGBTU12AB0187CB9
5104,SOPEOQF12A67ADA074
5105,SOWVBKZ12A6701E2F1
5106,SOXUDXA12AB0189075
5107,SOYEJKC12A8C136E3D
5108,SOYLWEJ12A6D4FB865
5109,SOZIMYM12A8C13C707
5110,SODEAAU12AB01823CE
5111,SOJUOYC12AB017F6A7
5112,SOPNEZQ12A8C13E41F
5113,SOQLLHX12AF72A3586
5114,SOSOYLU12A8C132371
5115,SOTIXTZ12AF72A39AC
5116,SOUPVZJ12A6701D985
5117,SOVPIUN12A6D4F8F1E
5118,SOCUBFV12AB01810BB
5119,SOCWBUQ12A8C1345EE
5120,SOHQBYZ12A8C13C702
5121,SOKUHOL12AB0184A48
5122,SOLXVFL12AF72A9A2B
5123,SONBYCV12A58A7CCD7
5124,SOPGBMT12A8C142E7F
5125,SOQUIDL12AF729BD1B
5126,SORWEEW12A58A7A935
5127,SOSZESM12AB01810BF
5128,SOTSGEX12AF72A9A2E
5129,SOVKBWW12A58A78C90
5130,SOYVCJU12A67AD8617
5131,SOALISX12AB017FDE8
5132,SOALKBV12A6D4F6EE2
5133,SOEIJIX12A6D4FAF6E
5134,SOIMTII12A6D4F662A
5135,SOAUZAA12A6701F9B6
5136,SOBJSXD12A6D4F966E
5137,SOBYRTY12AB0181EDB
5138,SOCURDG12A8C13A255
5139,SODJKNX12A6D4FA052
5140,SOEVXFV12A8C131196
5141,SOICNVU12A6701FA31
5142,SOKGCDN12A6D4F9671
5143,SOMFBHU12A679AE567
5144,SONBLML12A8C139097
5145,SONIRSR12A8C13B7B9
5146,SOPJLOZ12A8C132642
5147,SORKMCT12A8C136ED7
5148,SOSHTTP12A8C13ACAC
5149,SOVZQTB12A6D4F966D
5150,SOXSMGP12A6310DFA6
5151,SOYWXZM12AB01808CA
5152,SOJCRUY12A67ADA4C2
5153,SOGABXH12AB01814C5
5154,SOHRVMG12A6701D226
5155,SOHWXEH12AB01821C2
5156,SOKLCXM12A8BEE959E
5157,SONUFPO12A8AE463D3
5158,SOSWMGD12A67020955
5159,SOTSCAU12AB0188EC9
5160,SOVLSIR12A8AE46ED7
5161,SOXIYJA12A8C1468F6
5162,SOYSZFQ12A58A7C2DD
5163,SOZXLPJ12A6701F7AB
5164,SOKJILN12AB0182BC9
5165,SOSXTUO12A6D4F916B
5166,SOXMGFH12A6701FF31
5167,SOYIOZB12A58A797FC
5168,SOYJKAO12AF72A5780
5169,SOIKQFR12A6310F2A6
5170,SOJTJAU12A8C1395C4
5171,SOSKROK12A6D4F75E4
5172,SOZLFRB12A58A7D70D
5173,SOIAMAG12A6701DCFC
5174,SOSUDWP12A58A7CD2F
5175,SOTIFJG12A6D4F786C
5176,SOZPAVC12AB01825E5
5177,SOJOBMX12A8C141260
5178,SOQVIEV12A67AE2288
5179,SOBHJYY12AF72A8A23
5180,SOBUMYJ12AB01846D8
5181,SOEYKYT12AB0180AF4
5182,SOFYXHN12AF72A334B
5183,SOAIVZL12A8C139DFB
5184,SOEPJEF12AF72A44DA
5185,SOEUOET12AF72A0B8C
5186,SOFFHJL12AF72A4A08
5187,SOFGANQ12A67ADF6BD
5188,SOLQOJU12A8C139E03
5189,SOMVZEF12A81C2222F
5190,SOMWSSH12A67020740
5191,SONRYRS12A8C139DCE
5192,SOOBHEX12A6D4F8151
5193,SOQJDWF12AF729BD05
5194,SOSTRYP12A6D4F63DA
5195,SOTOUYU12A6701E7AD
5196,SOURUTK12A81C2097C
5197,SOBAKOT12A67021B3D
5198,SOFRRUZ12A67021D75
5199,SOGIOWQ12A67020686
5200,SOGZIZJ12A8C13344B
5201,SONQIXV12A6D4F7B7E
5202,SOQUOPM12A6D4F841F
5203,SOSKOUY12A58A7C860
5204,SOTTTEQ12B0B80CA01
5205,SOWTYVO12AB0180BDA
5206,SOXXVSU12A8C133445
5207,SOHTDUI12A8C136662
5208,SODERTM12A6311081F
5209,SOFCGSE12AF72A674F
5210,SOFZQDO12A6D4FB4F4
5211,SOSQAYJ12A6311082E
5212,SOTOUSZ12AF729E225
5213,SOTWWXM12A6311084B
5214,SOUJWJW12A63110848
5215,SOLVSQX12A8C135078
5216,SOFWTVR12A6D4F9A43
5217,SOGVBXP12A8AE4532B
5218,SOOQAVD12A8C143C7D
5219,SOALBSB12A58A814C0
5220,SOGFRJT12A8AE490A9
5221,SOHHMIE12A670209D6
5222,SOJVCAY12A8C142CEC
5223,SOKCORQ12A58A7C74D
5224,SOLXEPD12A8C13CB7D
5225,SOMSZSA12AB0182E3A
5226,SOOTEVS12A58A7FCDA
5227,SOQFXDQ12AF72AD0EE
5228,SORIXXA12A8C143C9E
5229,SOWRMCR12A8C13BA98
5230,SOZJPMJ12A6701E089
5231,SOBCZZG12AB01882C1
5232,SOOSVUB12A8C13B13F
5233,SOVWTXI12A8C139065
5234,SOBVDHY12A6D4F824E
5235,SODYZAD12A58A7A525
5236,SOEPEGW12AF72A281A
5237,SOFZHEQ12A58A7B69D
5238,SOGKJFK12A8C133FAC
5239,SOJVLVS12AB01861DB
5240,SOKQBDZ12AB018019D
5241,SONHCHK12A8C13D069
5242,SONLDNL12A8C13B9EE
5243,SONUSON12AB0184325
5244,SONXTJP12A6D4F9612
5245,SORVBGB12AB0183A9A
5246,SOSNZFV12A58A7EDB8
5247,SOULFDM12A58A7D237
5248,SOXDPEP12AB0180E1E
5249,SOYWBPL12B0B80BD74
5250,SOZWQWC12AF72AAA2C
5251,SOLFBXX12A8AE47A51
5252,SOPFFSY12A8AE45BAF
5253,SOPZZYA12A6D4F904E
5254,SOWOBQK12A8C13A5F0
5255,SOBEOYA12AB0186F10
5256,SOHNMNR12AC4686143
5257,SOXNCNQ12A67ADE66F
5258,SOXNXAE12A67ADAF04
5259,SOEBPUD12A6701C527
5260,SOHKKCY12A6701EC02
5261,SOJEOBI12A67020189
5262,SOJKMNB12A8C132257
5263,SOJYGJQ12AB017F577
5264,SOLUXNM12A67020A33
5265,SOMRCAS12A58A7CB34
5266,SOPIDWP12AB0184DFA
5267,SOAMEVJ12A6701E393
5268,SOQKBIT12A6D4FA8BF
5269,SOUCIME12A8C1432EB
5270,SOAJFTU12A6701E0A3
5271,SOAKCFL12A6D4F9CC5
5272,SOAMNGZ12A6D4F8702
5273,SOAOAFS12AAF3B5120
5274,SOASEAH12A67AD80DD
5275,SOCEGJM12A8AE481D3
5276,SOCESFK12AB018CF42
5277,SOCFTJO12AB018CF2D
5278,SOCMNRG12AB0189D3F
5279,SODRLNA12A6D4FC17F
5280,SODYDYZ12AB018C9A9
5281,SODYVNX12A8C1444E0
5282,SOEBGYH12A81C22B00
5283,SOEHLVK12A6701DEC8
5284,SOETUOD12AB0185397
5285,SOHWRJH12A8C139AFC
5286,SOJCQIU12AB017F0B0
5287,SOJDOJC12A8AE46372
5288,SOJGBBV12AB0189068
5289,SOJMUAN12AB0183911
5290,SOJPKCY12AF72A103F
5291,SOLBUFV12A67020A39
5292,SOLFHTQ12A58A7C18E
5293,SOLKOYH12A8C135EF8
5294,SOLSQLR12A8C1420E8
5295,SOLZCAL12A6D4F93C1
5296,SOMLKDU12A6D4FA5D6
5297,SONFUHY12AB018259C
5298,SONINIA12A58A7B6FA
5299,SOOCWLV12A8C1365EB
5300,SOOJMUX12A58A76D02
5301,SOQAEHC12A67020A41
5302,SOQBVCL12AB0187D0B
5303,SORGAPD12AB017D9BB
5304,SORKKEN12AF72AA5FA
5305,SOSFNMX12AF72A0E50
5306,SOSLHMP12A8C1416C1
5307,SOSZRZQ12AF729EFB4
5308,SOTVFIU12AC46878B7
5309,SOTXACG12A8C144082
5310,SOUCBEB12A6310E1F9
5311,SOUETFZ12A6D4F97B6
5312,SOVKYUG12A8C14088C
5313,SOWFHCO12AB0189063
5314,SOXOEUD12AB018CF4C
5315,SOYIUDO12AB01838F5
5316,SOYVUDI12A81C22872
5317,SOFTSRG12A6D4FA7EE
5318,SOHYHVD12AC468E498
5319,SOJWZFH12A6D4F9B3E
5320,SOPKVQT12A6701FB27
5321,SORXSRO12A8C135C76
5322,SOZWCBD12AB01848DD
5323,SOBPKSP12A6D4FBA0E
5324,SOCDXHL12A8C137A8A
5325,SOFUBSQ12A67ADD6BF
5326,SOGBGZF12A6D4F6925
5327,SOMMOTJ12A8C136F18
5328,SONAMGX12A8C13545C
5329,SOVFYIJ12AC468A8A5
5330,SOYHCED12A6701EB78
5331,SOZGINR12A6D4F58E4
5332,SOBGBUO12AF72A3513
5333,SOBHHHO12A58A78B94
5334,SOBYCEI12A58A7AA44
5335,SOIHRJH12A6D4F8ABF
5336,SORNWVM12AF72A14ED
5337,SOSJZID12A8C13E802
5338,SOTGOVG12A6701C573
5339,SOJDKCB12A8C141267
5340,SOSMQCB12A6D4F8155
5341,SODITHX12A8AE46248
5342,SODMYDD12B0B80AEB0
5343,SOFZURN12A8C13444E
5344,SOGFLUO12A6701ED16
5345,SOIGFML12AB017F3C7
5346,SOKBEYE12A8C132480
5347,SOKSNTY12A8C1380FB
5348,SOMEBNF12A6310E8FD
5349,SONENUZ12A8C14230C
5350,SONPODD12A8C135C04
5351,SOONOZO12AC3DF6CC4
5352,SOPTZCE12AB0187866
5353,SOQKGDF12A6310E8F6
5354,SOQUNHE12A6D4F66A3
5355,SOSNJDE12A8C134AFB
5356,SOTXSFT12AF72A654A
5357,SOVGPZH12A67ADA08A
5358,SOWGFPG12A6D4F83E4
5359,SOZWLHR12A8C13F211
5360,SOPVQKT12AB0189B0E
5361,SOQMFWG12AB0186AD8
5362,SOXEYIE12AB0180212
5363,SOFJCCE12AB0183F96
5364,SOIYGXO12A679D7E64
5365,SOKZQZK12A8C13F7F9
5366,SOUOTLX12A6D4FA186
5367,SOXYPYP12A8C142666
5368,SOAJAFJ12A58A7B75A
5369,SOAZPOI12A8C133A08
5370,SOCSDVV12A8C1339F5
5371,SODHZKU12AB0181E89
5372,SODYESF12AF729BE66
5373,SOFAUGZ12A81C22365
5374,SOGADNW12AF72A7490
5375,SOGVXXE12A6D4F7596
5376,SOIYFAI12AB0181E6B
5377,SOJBCKM12AF72A3C81
5378,SOJPCYJ12A81C22380
5379,SOKDQBU12A67AD8F3F
5380,SONDJFD12A8C134A0C
5381,SOOBNPH12A6D4F85A0
5382,SOOOHOG12A6D4F8C3C
5383,SOPEZGX12AB0182899
5384,SOPWFRG12A8C133A2D
5385,SOQBYQC12A8C143F2A
5386,SORAUVO12A8C1339DD
5387,SORYLMG12A8C1339F9
5388,SOSOJKP12A8C133A36
5389,SOWFTJF12A8C1339E8
5390,SOYKNDH12B0B80C541
5391,SOAAOYI12AB01831CE
5392,SOADVUP12AB0185246
5393,SOBNDVE12A6D4FA42A
5394,SOCRUVF12A6D4F5906
5395,SOCWWPA12A8C133A32
5396,SODPHCS12AB018D1C0
5397,SOENALO12AB01836F5
5398,SOEXGMI12AB0181E71
5399,SOFELBC12A58A7A5B3
5400,SOFISAN12AB017A43E
5401,SOFLJIY12A8C13FF69
5402,SOFZXCH12A58A7B467
5403,SOGCCBF12AB0188DEE
5404,SOGSHHW12AB0187095
5405,SOGSMTD12AB0181B7D
5406,SOGTWVV12AB0180C03
5407,SOGZRAF12A58A7DC58
5408,SOHFJPU12AB018D1A7
5409,SOIBDQV12A8C133A1E
5410,SOICXDQ12B0B80AF87
5411,SOIFWAL12A6310F34D
5412,SOJFZHG12AB018915C
5413,SOJWQEB12A8C133A46
5414,SOKHPOV12A8C13D641
5415,SOKNCNR12A6701FDEC
5416,SOKOTHU12A6D4F7EF9
5417,SOKZEYC12A67ADD4A7
5418,SOLKGCT12AB017EC96
5419,SOLUJQF12A8C134A3D
5420,SOMJFXX12A8C13E9F1
5421,SOMPBQG12AC3DF6169
5422,SONASKH12A58A77831
5423,SONETAC12A6D4F937A
5424,SOOFNYO12A6D4FAB1C
5425,SOPNUCC12AB01870AC
5426,SOQQJFK12AB018D1B5
5427,SOQYHJW12AB0182AA6
5428,SOSJNVZ12B0B80AFA4
5429,SOSNYHM12A67ADAFC8
5430,SOVVCON12A6D4F775F
5431,SOWWWFF12A6701C7EB
5432,SOXZKRX12AF729FDCC
5433,SOYCGZK12AB018B261
5434,SOZVBHX12AB0182F4D
5435,SOZWQWL12A58A7EA09
5436,SOIOCHD12AF72AB8E9
5437,SOKSRAY12AB0183320
5438,SOSGZRX12A81C22436
5439,SOUWHPF12A8C13F1E6
5440,SOWQNSQ12AF72A42A5
5441,SOMIYYZ12A8C132A69
5442,SONRCVW12AF72A0CE4
5443,SOUANJU12A8C14278B
5444,SOAKDLX12A67ADAFC5
5445,SOBNTFK12A6701F1CF
5446,SOBPFFZ12A58A789E9
5447,SOBRFPG12A8AE4837D
5448,SOCABGC12AF72A09AF
5449,SODODEV12A6D4F854C
5450,SOGABHS12A6D4F8A72
5451,SOGANPB12AB017C4C8
5452,SOGQERO12A6701C435
5453,SOGRZMM12A6701C7F3
5454,SOGUKDL12A6D4FAAB9
5455,SOGVWSZ12A67020D29
5456,SOHLDSF12A58A772A8
5457,SOHNNDV12A58A7F9D7
5458,SOIKHHI12A6D4F85C0
5459,SOIYGQK12A6701C7F7
5460,SOKCEXR12A6701C3EB
5461,SOLUZCG12AF72A7679
5462,SOMNDXJ12A6D4F8143
5463,SONVFZF12A81C2374D
5464,SONYMUZ12A8C139350
5465,SOOEGCA12A6D4F8B80
5466,SOOLOQL12A8C143F4B
5467,SOQBFRA12A6D4F854E
5468,SOSFRXX12A58A7B4C8
5469,SOULYQW12A8C13708E
5470,SOXMOQF12A6701FB8B
5471,SOXRJYC12A6D4FB48B
5472,SOXSSIQ12A8C13AFFB
5473,SOYHIOC12AB018DB2E
5474,SOZIBZP12A6701C434
5475,SOAFQMR12A6D4F755A
5476,SOEIKRK12AB017D6E0
5477,SOHFJGK12A6D4F5BC0
5478,SOHMGNP12A6D4FA65D
5479,SOLIBPA12AB01829C7
5480,SONCBGG12AB0183F8E
5481,SONPOXM12A8C1440C2
5482,SOOLGWZ12A67ADCD68
5483,SOREOWV12A8C139FA6
5484,SOSRPDU12AC3DF6E20
5485,SOUROPD12A6D4F67CE
5486,SOVTCCL12AF72A13DE
5487,SOWRJTZ12AB018DF97
5488,SOWSCMF12A8AE456BB
5489,SOCEWMO12A8151CBDE
5490,SOCGFSH12A81C238C6
5491,SOKUIUK12A8C13F7F0
5492,SONBLCG12A8AE46347
5493,SOQHPEA12A81C213B5
5494,SOUJRQY12AB018A6F4
5495,SODWVDZ12A8C14209A
5496,SOEYZTL12A8C140614
5497,SOFJJYX12A8C13E821
5498,SOHMPWH12A8C14060E
5499,SOLCDCJ12A8AE484DF
5500,SOLNVZW12A582A2C28
5501,SOMQHZK12A6D4F8074
5502,SOOISOS12A6701E086
5503,SOOJWBH12A6D4F64E3
5504,SORHLNA12A6701F0B6
5505,SOVVZCT12AB01830D7
5506,SOWRQYD12AF729FD3A
5507,SOAONVU12A6D4F4759
5508,SODGPBH12A6D4F9012
5509,SOIHXJD12A6701FFAE
5510,SOKCEWP12AB01881D9
5511,SOOXZWB12A6D4F50F4
5512,SOPOHNL12A8C134BDA
5513,SOQEXLO12A58A79D0E
5514,SOTEDIB12A6701C42F
5515,SOUSLAH12AF72A18BD
5516,SOAEEMQ12A8C142D36
5517,SOAEJAC12A58A7C609
5518,SODJGNA12A8C133B80
5519,SOXCCYL12A58A7A428
5520,SOAAKPM12A58A77210
5521,SOFKEDR12A8C13D381
5522,SOFKEQZ12AB018A996
5523,SOFUHZI12A8C13BFE5
5524,SOGVKVI12A58A7C1E9
5525,SORQUKL12A58A79067
5526,SOTHJVK12A8C143A03
5527,SOVXEFY12AB017CE50
5528,SOYOKCE12A58A79862
5529,SOZXHNM12AB017CDEA
5530,SOAZRJG12A6D4F8A30
5531,SOFBSOG12AAFF43EC2
5532,SODQFQC12A8C13FD7A
5533,SOGBAFJ12A8C141D1D
5534,SOGDIJP12AB0187D11
5535,SOJFRSI12A8C137579
5536,SOJSHBN12A8C138AAC
5537,SOKGMOT12AB018771F
5538,SOLKOUD12AB017B966
5539,SOTBAVH12A8C137808
5540,SOUWROC12A8C141CF3
5541,SOXRBNT12A8C1377FC
5542,SOOWHXW12A6D4F93C6
5543,SOXARYC12A6D4FAC38
5544,SOBNCYQ12AB01876B5
5545,SOKQUEM12AB0187198
5546,SOQPSKW12A58A7B31E
5547,SOBNOSD12A8C13C4E0
5548,SOCUUXI12AB0182A09
5549,SOHNXKT12A8C13ED8A
5550,SOKOFXH12A6D4F9B32
5551,SORYRDI12A8C13EDA3
5552,SOKGOUQ12AF72A9B39
5553,SOBETFO12AB018668B
5554,SOFWZDR12A8C1314FD
5555,SOHWXYC12AB017EB1D
5556,SOJFNZY12AB017FB11
5557,SOJWEHL12A6D4FAB2B
5558,SORWVIM12A6D4FAD61
5559,SOSMBYU12A6D4FAD5C
5560,SOVCICV12A6D4FAD60
5561,SOZAKSH12AB0180561
5562,SOFYELC12A6D4F8D96
5563,SONSYZN12A8C13831C
5564,SOASVLD12AB0186887
5565,SOHAIXS12A8C1432FF
5566,SONCNQU12A6D4F7FE1
5567,SOOPYUC12AF72A16C1
5568,SOQCITY12A58A80D6B
5569,SOSRCCU12A67ADA089
5570,SOZOWON12A67ADA091
5571,SOCTMPN12A58A799E5
5572,SOGFANM12AAA8C5066
5573,SOKDCMZ12A58A7804A
5574,SOMGKXK12A8C1430B3
5575,SONTHAL12A8C135908
5576,SOPYJJA12AF729BBFD
5577,SOUJRME12A8AE48075
5578,SOWVVBG12A6BD506F2
5579,SOXZOMB12AB017DA15
5580,SOZVIKS12A8C140707
5581,SOAPLWH12A8C140D4F
5582,SOBAARL12AF72A4201
